epoch,step,val_accuracy,val_loss,val_precision,val_recall,val_specificity
0,3,0.5199999809265137,0.7017084360122681,0.40719538927078247,0.968000054359436,0.2972121238708496
1,7,0.6399999856948853,0.6248124837875366,0.4754233956336975,0.6480000019073486,0.6407272219657898
